,pub_year,pub_month,journal_name,paper_title,author
789,2019,08,Science advances,Exploiting mammalian low-complexity domains for liquid-liquid phase separation-driven underwater adhesive coatings,"China.Shanghai 201210.Mengkui.Cui,China.Shanghai 201210.Xinyu.Wang,China.Shanghai 201210.Bolin.An,China.Shanghai 201210.Chen.Zhang,China.Beijing 100049.Xinrui.Gui,China.Shanghai 201210.Ke.Li,China.Shanghai 201210.Yingfeng.Li,China.Changchun 130012.Peng.Ge,China.Changchun 130012.Junhu.Zhang,China.Shanghai 200032.Cong.Liu,China.Shanghai 201210.Chao.Zhong"
790,2019,08,Science advances,Organ-on-e-chip: Three-dimensional self-rolled biosensor array for electrical interrogations of human electrogenic spheroids,"USA.PA 15213.Anna.Kalmykov,Republic of Singapore.639798 Singapore.Changjin.Huang,USA.PA 15213.Jacqueline.Bliley,USA.PA 15213.Daniel.Shiwarski,USA.PA 15213.Joshua.Tashman,USA.IL 61801.Arif.Abdullah,USA.PA 15213.Sahil K.Rastogi,USA.PA 15213.Shivani.Shukla,USA.PA 15213.Elnatan.Mataev,USA.PA 15213.Adam W.Feinberg,Republic of Singapore.639798 Singapore.K Jimmy.Hsia,USA.PA 15213.Tzahi.Cohen-Karni"
791,2019,7,Science advances,Ionic liquid-based click-ionogels,"China.215123.Yongyuan.Ren,China.215123.Jiangna.Guo,China.215123.Ziyang.Liu,China.215123.Zhe.Sun,China.215123.Yiqing.Wu,China.215123.Lili.Liu,China.215123.Feng.Yan"
792,2019,7,Science advances,Current-driven magnetization switching in a van der Waals ferromagnet Fe<sub>3</sub>GeTe<sub>2</sub>,"China.Beijing 100190.Xiao.Wang,China.Beijing 100190.Jian.Tang,China.Shenyang 110016.Xiuxin.Xia,China.Beijing 100875.Congli.He,Saudi Arabia.Thuwal 23955-6900.Junwei.Zhang,China.Beijing 100190.Yizhou.Liu,China.Beijing 100190.Caihua.Wan,China.Beijing 100190.Chi.Fang,China.Beijing 100190.Chenyang.Guo,China.Beijing 100190.Wenlong.Yang,China.Beijing 100190.Yao.Guang,China.Beijing 100190.Xiaomin.Zhang,China.Beijing 100190.Hongjun.Xu,China.Beijing 100190.Jinwu.Wei,China.Beijing 100190.Mengzhou.Liao,China.Beijing 100190.Xiaobo.Lu,China.Beijing 100190.Jiafeng.Feng,China.Shenyang 110016.Xiaoxi.Li,China.Lanzhou 730000.Yong.Peng,China.Beijing 100190.Hongxiang.Wei,China.Beijing 100190.Rong.Yang,China.Beijing 100190.Dongxia.Shi,Saudi Arabia.Thuwal 23955-6900.Xixiang.Zhang,China.Shenyang 110016.Zheng.Han,China.Shenyang 110016.Zhidong.Zhang,China.Beijing 100190.Guangyu.Zhang,China.Beijing 100190.Guoqiang.Yu,China.Beijing 100190.Xiufeng.Han"
793,2019,7,Science advances,Ultrafast extreme rejuvenation of metallic glasses by shock compression,"China.Beijing 100190.G.Ding,China.Beijing 100190.C.Li,Italy.Milano 20133.A.Zaccone,China.Beijing 100190.W H.Wang,China.Beijing 100872.H C.Lei,China.Xi'an 710049.F.Jiang,China.Beijing 100190.Z.Ling,China.Beijing 100190.M Q.Jiang"
794,2019,7,Science advances,Bulk ultrafine grained/nanocrystalline metals via slow cooling,"USA.CA 90095.Chezheng.Cao,USA.CA 90095.Gongcheng.Yao,USA.CA 96297.Lin.Jiang,USA.CA 90095.Maximilian.Sokoluk,USA.CA 96297.Xin.Wang,USA.CA 94720.Jim.Ciston,USA.CA 90095.Abdolreza.Javadi,USA.CA 90095.Zeyi.Guan,USA.CA 90095.Igor.De Rosa,UK.Cornwall TR10 9FE.Weiguo.Xie,USA.CA 96297.Enrique J.Lavernia,USA.CA 96297.Julie M.Schoenung,USA.CA 90095.Xiaochun.Li"
795,2019,7,Science advances,Metal-insulator transition in a semiconductor nanocrystal network,"USA.MN.Benjamin L.Greenberg,USA.MN.Zachary L.Robinson,USA.MN.Yilikal.Ayino,USA.MN.Jacob T.Held,USA.MN.Timothy A.Peterson,USA.MN.K Andre.Mkhoyan,USA.MN.Vlad S.Pribiag,USA.MN.Eray S.Aydil,USA.MN.Uwe R.Kortshagen"
796,2019,08,"Science (New York, N.Y.)",Phospho-dependent phase separation of FMRP and CAPRIN1 recapitulates regulation of translation and deadenylation,"Canada.Ontario M5G 0A4.Tae Hun.Kim,Canada.Ontario M5G 0A4.Brian.Tsang,Canada.Ontario M5G 0A4.Robert M.Vernon,Canada.Quebec H3G 1Y6.Nahum.Sonenberg,Canada.Ontario M5G 0A4.Lewis E.Kay,Canada.Ontario M5G 0A4.Julie D.Forman-Kay"
797,2019,08,"Science (New York, N.Y.)",Persistence of neuronal representations through time and damage in the hippocampus,"USA.CA.Walter G.Gonzalez,USA.CA.Hanwen.Zhang,USA.CA.Anna.Harutyunyan,USA.CA.Carlos.Lois"
798,2019,08,"Science (New York, N.Y.)",Images from the surface of asteroid Ryugu show rocks similar to carbonaceous chondrite meteorites,"Germany.Berlin.R.Jaumann,Germany.Berlin.N.Schmitz,Germany.Bremen.T-M.Ho,Germany.Berlin.S E.Schröder,Germany.Berlin.K A.Otto,Germany.Berlin.K.Stephan,Germany.Berlin.S.Elgner,Germany.Berlin.K.Krohn,Germany.Berlin.F.Preusker,Germany.Berlin.F.Scholten,Germany.Cologne.J.Biele,Germany.Cologne.S.Ulamec,Germany.Cologne.C.Krause,Japan.Tokyo 113-0033.S.Sugita,Germany.Berlin.K-D.Matz,Germany.Berlin.T.Roatsch,Germany.Berlin.R.Parekh,Germany.Berlin.S.Mottola,Germany.Berlin.M.Grott,France.Nice.P.Michel,Germany.Berlin.F.Trauthan,Germany.Berlin.A.Koncz,Germany.Berlin.H.Michaelis,Germany.Bremen.C.Lange,Germany.Bremen.J T.Grundmann,Germany.Cologne.M.Maibaum,Germany.Bremen.K.Sasaki,Germany.Oberpfaffenhofen.F.Wolff,Germany.Oberpfaffenhofen.J.Reill,France.Toulouse 31401.A.Moussi-Soffys,France.Toulouse 31401.L.Lorda,Germany.Berlin.W.Neumann,Germany.Berlin.J-B.Vincent,Germany.Berlin.R.Wagner,France.Orsay.J-P.Bibring,Japan.Tokyo 171-8501.S.Kameda,Japan.Sagamihara.H.Yano,Japan.Sagamihara.S.Watanabe,Japan.Sagamihara.M.Yoshikawa,Japan.Sagamihara.Y.Tsuda,Japan.Sagamihara.T.Okada,Japan.Sagamihara.T.Yoshimitsu,Japan.Sagamihara.Y.Mimasu,Japan.Sagamihara.T.Saiki,Japan.Hiroshima.H.Yabuta,Germany.Berlin.H.Rauer,Japan.Kochi.R.Honda,Japan.Tokyo.T.Morota,Japan.Sagamihara.Y.Yokota,Japan.Tokyo.T.Kouyama"
799,2019,08,"Science (New York, N.Y.)",Major subpopulations of <i>Plasmodium falciparum</i> in sub-Saharan Africa,"The Gambia.Banjul.Alfred.Amambua-Ngwa,Ghana.Accra.Lucas.Amenga-Etego,Kenya.Kisumu.Edwin.Kamau,UK.Hinxton.Roberto.Amato,Ghana.Accra.Anita.Ghansah,Ethiopia.Addis Ababa.Lemu.Golassa,Madagascar.Antanarivo.Milijaona.Randrianarivelojosia,Tanzania.Tanga.Deus.Ishengoma,Cameroon.Buea.Tobias.Apinjoh,Germany.Hamburg.Oumou.Maïga-Ascofaré,Kenya.Kisumu.Ben.Andagalu,Côte d'Ivoire.Abidjan.William.Yavo,Gabon.Libreville.Marielle.Bouyou-Akotet,The Gambia.Banjul.Oyebola.Kolapo,The Gambia.Banjul.Karim.Mane,The Gambia.Banjul.Archibald.Worwui,The Gambia.Banjul.David.Jeffries,USA.MD.Vikki.Simpson,The Gambia.Banjul.Umberto.D'Alessandro,UK.Hinxton.Dominic.Kwiatkowski,UK.Hinxton.Abdoulaye A.Djimde"
800,2019,08,"Science (New York, N.Y.)",The slow earthquake spectrum in the Japan Trench illuminated by the S-net seafloor observatories,"Japan.Uji.T.Nishikawa,Japan.Tsukuba.T.Matsuzawa,Japan.Uji.K.Ohta,Japan.Sendai.N.Uchida,Japan.Uji.T.Nishimura,Japan.Tokyo.S.Ide"
801,2019,08,"Science (New York, N.Y.)",Ultrafast laser welding of ceramics,"USA.CA.E H.Penilla,USA.CA.L F.Devia-Cruz,USA.CA.A T.Wieg,USA.CA.P.Martinez-Torres,USA.CA.N.Cuando-Espitia,USA.CA.P.Sellappan,USA.CA.Y.Kodera,USA.CA.G.Aguilar,USA.CA.J E.Garay"
802,2019,08,"Science (New York, N.Y.)",TIR domains of plant immune receptors are NAD<sup>+</sup>-cleaving enzymes that promote cell death,"USA.NC 27599.Li.Wan,USA.MO 63110.Kow.Essuman,USA.NC 27599.Ryan G.Anderson,USA.MO 63110.Yo.Sasaki,USA.NC 27599.Freddy.Monteiro,USA.NC 27599.Eui-Hwan.Chung,USA.CO 80523.Erin.Osborne Nishimura,USA.MO 63110.Aaron.DiAntonio,USA.MO 63110.Jeffrey.Milbrandt,USA.NC 27599.Jeffery L.Dangl,USA.CO 80523.Marc T.Nishimura"
803,2019,08,"Science (New York, N.Y.)",NAD<sup>+</sup> cleavage activity by animal and plant TIR domains in cell death pathways,"Australia.QLD 4072.Shane.Horsefield,Australia.QLD 4072.Hayden.Burdett,Australia.ACT 2601.Xiaoxiao.Zhang,Australia.QLD 4072.Mohammad K.Manik,Australia.QLD 4222.Yun.Shi,Australia.ACT 2601.Jian.Chen,USA.CA 94720.Tiancong.Qi,UK.Cambridge CB2 0PY.Jonathan.Gilley,Australia.QLD 4072.Jhih-Siang.Lai,Australia.QLD 4072.Maxwell X.Rank,Australia.QLD 4072.Lachlan W.Casey,Australia.QLD 4072.Weixi.Gu,Australia.VIC 3168.Daniel J.Ericsson,Australia.QLD 4072.Gabriel.Foley,USA.MA 02139.Robert O.Hughes,USA.MA 02139.Todd.Bosanac,Australia.QLD 4222.Mark.von Itzstein,Australia.Canberra ACT 2601.John P.Rathjen,Australia.QLD 4072.Jeffrey D.Nanson,Australia.QLD 4072.Mikael.Boden,Australia.SA 5064.Ian B.Dry,Australia.Canberra ACT 2601.Simon J.Williams,USA.CA 94720.Brian J.Staskawicz,UK.Cambridge CB2 0PY.Michael P.Coleman,Australia.QLD 4072.Thomas.Ve,Australia.ACT 2601.Peter N.Dodds,Australia.QLD 4072.Bostjan.Kobe"
804,2019,08,"Science (New York, N.Y.)",Programmable CRISPR-responsive smart materials,"USA.MA 02139.Max A.English,USA.MA 02139.Luis R.Soenksen,USA.MA 02139.Raphael V.Gayet,USA.MA 02139.Helena.de Puig,USA.MA 02139.Nicolaas M.Angenent-Mari,USA.MA 02139.Angelo S.Mao,USA.MA 02115.Peter Q.Nguyen,USA.MA 02139.James J.Collins"
805,2019,7,"Science (New York, N.Y.)",Certification for gene-edited forests,"USA.OR 97331.Steven H.Strauss,Belgium.9052 Ghent.Wout.Boerjan,USA.NC 27695.Vincent.Chiang,USA.NC 27517.Adam.Costanza,USA.NY 13244.Heather.Coleman,USA.FL 32611.John M.Davis,China.Hangzhou 311300.Meng-Zhu.Lu,Canada.BC V6T 1Z4.Shawn D.Mansfield,USA.GA 30602.Scott.Merkle,South Africa.Pretoria 0002.Alexander.Myburg,Sweden.90183 Umeå.Ove.Nilsson,France.45075 Orléans.Gilles.Pilate,USA.NY 13210.William.Powell,Canada.QC G1V 0A6.Armand.Seguin,Chile.Concepción.Sofia.Valenzuela"
806,2019,08,"Science (New York, N.Y.)",No inflation of threatened species,"UK.London SW7 5BD.Andy.Purvis,UK.Cambridge CB2 3QZ.Stuart H M.Butchart,USA.Bloomington IN 47405-7100.Eduardo S.Brondízio,Germany.06120 Halle.Josef.Settele,Argentina.Córdoba.Sandra.Díaz"
807,2019,08,"Science (New York, N.Y.)",Venezuela's upheaval threatens Yanomami,"Venezuela.Caracas.Alberto E.Paniz-Mondolfi,Venezuela.Caracas.María E.Grillet,Netherlands.Groningen.Adriana.Tami,Venezuela.Caracas.María A.Oliveira-Miranda,Venezuela.Cabudare.Lourdes Delgado.Noguera,USA.TX 77030.Peter.Hotez,Venezuela.Caracas.José Felix.Oletta"
808,2019,7,"Science (New York, N.Y.)",The case for strategic and managed climate retreat,"USA.MA.A R.Siders,USA.CA.Miyuki.Hino,USA.CA.Katharine J.Mach"
809,2019,7,"Science (New York, N.Y.)",Calvin F. Quate (1923-2019),"USA.CA.Daniel.Rugar,Germany.Regensburg.Franz.Giessibl"
810,2019,7,"Science (New York, N.Y.)",Reducing tropical deforestation,"USA.DC 20002.Frances.Seymour,USA.DC 20002.Nancy L.Harris"
811,2019,08,"Science (New York, N.Y.)",CRISPR propels a smart hydrogel,"China.Shanghai 200240.Da.Han,China.Shanghai 200240.Juan.Li,China.Shanghai 200240.Weihong.Tan"
812,2019,08,"Science (New York, N.Y.)",Suicide-turning the tide,"Denmark.Copenhagen.Merete.Nordentoft,Australia.Canberra.Annette.Erlangsen"
813,2019,7,"Science (New York, N.Y.)",Structure and conformational plasticity of the intact <i>Thermus thermophilus</i> V/A-type ATPase,"Austria.Klosterneuberg 3400.Long.Zhou,Austria.Klosterneuberg 3400.Leonid A.Sazanov"
814,2019,08,"Science (New York, N.Y.)","Comment on ""Legacy nitrogen may prevent achievement of water quality goals in the Gulf of Mexico""","USA.CA 94305.Tristan C.Ballard,USA.CA 94305.Anna M.Michalak,USA.IL 61801.Gregory F.McIsaac,USA.LA 70803.Nancy N.Rabalais,USA.LA 70803.R Eugene.Turner"
815,2019,08,"Science (New York, N.Y.)","Response to Comment on ""Legacy nitrogen may prevent achievement of water quality goals in the Gulf of Mexico""","USA.IL 60607.K J.Van Meter,Canada.ON N2L 3G1.P.Van Cappellen,Canada.ON N2L 3G1.N B.Basu"
816,2019,08,"Science (New York, N.Y.)",The Malaria Cell Atlas: Single parasite transcriptomes across the complete <i>Plasmodium</i> life cycle,"UK.Cambridge CB10 1SA.Virginia M.Howick,UK.Cambridge CB10 1SA.Andrew J C.Russell,UK.Cambridge CB10 1SA.Tallulah.Andrews,UK.Cambridge CB10 1SA.Haynes.Heaton,UK.Cambridge CB10 1SA.Adam J.Reid,Denmark.Odense.Kedar.Natarajan,Kenya.Nairobi.Hellen.Butungi,UK.Cambridge CB10 1SA.Tom.Metcalf,UK.Cambridge CB10 1SA.Lisa H.Verzier,UK.Cambridge CB10 1SA.Julian C.Rayner,UK.Cambridge CB10 1SA.Matthew.Berriman,Kenya.Nairobi.Jeremy K.Herren,UK.Cambridge CB10 1SA.Oliver.Billker,UK.Cambridge CB10 1SA.Martin.Hemberg,UK.Cambridge CB10 1SA.Arthur M.Talman,UK.Cambridge CB10 1SA.Mara K N.Lawniczak"
817,2019,08,"Science (New York, N.Y.)",The global soil community and its influence on biogeochemistry,"Switzerland.Zürich.T W.Crowther,Switzerland.Zürich.J.van den Hoogen,Switzerland.Zürich.J.Wan,USA.MA.M A.Mayes,USA.MN.A D.Keiser,Switzerland.Zürich.L.Mo,Switzerland.Zürich.C.Averill,Switzerland.Zürich.D S.Maynard"
818,2019,08,"Science (New York, N.Y.)",Exploring genetic interaction manifolds constructed from rich single-cell phenotypes,"USA.CA 94158.Thomas M.Norman,USA.CA 94158.Max A.Horlbeck,USA.CA 94158.Joseph M.Replogle,USA.CA 94158.Alex Y.Ge,USA.CA 94158.Albert.Xu,USA.CA 94158.Marco.Jost,USA.CA 94158.Luke A.Gilbert,USA.CA 94158.Jonathan S.Weissman"
819,2019,08,"Science (New York, N.Y.)",Observation of a symmetry-protected topological phase of interacting bosons with Rydberg atoms,"France.91127 Palaiseau Cedex.Sylvain.de Léséleuc,France.91127 Palaiseau Cedex.Vincent.Lienhard,France.91127 Palaiseau Cedex.Pascal.Scholl,France.91127 Palaiseau Cedex.Daniel.Barredo,Germany.70550 Stuttgart.Sebastian.Weber,Germany.70550 Stuttgart.Nicolai.Lang,Germany.70550 Stuttgart.Hans Peter.Büchler,France.91127 Palaiseau Cedex.Thierry.Lahaye,France.91127 Palaiseau Cedex.Antoine.Browaeys"
820,2019,7,Science advances,Weakening Atlantic Niño-Pacific connection under greenhouse warming,"China.Qingdao 266071.Fan.Jia,China.Qingdao 266003.Wenju.Cai,China.Qingdao 266003.Lixin.Wu,China.Qingdao 266003.Bolan.Gan,China.Qingdao 266003.Guojian.Wang,Italy.Trieste I-34100.Fred.Kucharski,USA.TX 77843.Ping.Chang,Norway.5007 Bergen.Noel.Keenlyside"
821,2019,08,Science advances,Dysregulation of ectonucleotidase-mediated extracellular adenosine during postmenopausal bone loss,"USA.NC 27710.Yu-Ru V.Shih,USA.NC 27708.Mengqian.Liu,Republic of Korea.Seoul 03080.Seong Keun.Kwon,Japan.Kanagawa 250-0002.Masayuki.Iida,USA.CA 92093.Ya.Gong,USA.NC 27710.Nivedita.Sangaj,USA.NC 27710.Shyni.Varghese"
822,2019,08,Science advances,Numerical operations in living cells by programmable RNA devices,"Japan.Kyoto 606-8507.Kei.Endo,Japan.Kyoto 606-8507.Karin.Hayashi,Japan.Kyoto 606-8507.Hirohide.Saito"
823,2019,7,Science advances,North American April tornado occurrences linked to global sea surface temperature anomalies,"South Korea.Busan 46241.J-E.Chu,South Korea.Busan 46241.A.Timmermann,South Korea.Busan 46241.J-Y.Lee"
824,2019,08,Science advances,Aging promotes reorganization of the CD4 T cell landscape toward extreme regulatory and effector phenotypes,"Israel.Beer-Sheva 8410501.Yehezqel.Elyahu,Israel.Beer-Sheva.Idan.Hekselman,Israel.Rehovot 7610001.Inbal.Eizenberg-Magar,Israel.Beer-Sheva 8410501.Omer.Berner,Israel.Beer-Sheva 8410501.Itai.Strominger,Israel.Haifa 3525422.Maya.Schiller,Israel.Beer-Sheva 8410501.Kritika.Mittal,Israel.Beer-Sheva 8410501.Anna.Nemirovsky,Israel.Beer-Sheva 8410501.Ekaterina.Eremenko,Israel.Beer-Sheva.Assaf.Vital,Israel.Beer-Sheva.Eyal.Simonovsky,Israel.Beer-Sheva.Vered.Chalifa-Caspi,Israel.Rehovot 7610001.Nir.Friedman,Israel.Beer-Sheva.Esti.Yeger-Lotem,Israel.Beer-Sheva 8410501.Alon.Monsonego"
825,2019,08,Science advances,Off-on switching of enzyme activity by near-infrared light-induced photothermal phase transition of nanohybrids,"China.Shanghai 200241.Song.Zhang,China.Guangzhou 510640.Changping.Wang,China.Shanghai 200241.Hong.Chang,China.Shanghai 200241.Qiang.Zhang,China.Shanghai 200241.Yiyun.Cheng"
826,2019,08,Science advances,Accurate high-throughput screening based on digital protein synthesis in a massively parallel femtoliter droplet array,"Japan.Yokosuka 237-0061.Yi.Zhang,Japan.Tokyo 113-8656.Yoshihiro.Minagawa,Japan.Tokyo 113-8656.Hiroto.Kizoe,Japan.Ibaraki 305-8566.Kentaro.Miyazaki,Japan.Aichi 444-8787.Ryota.Iino,Japan.Tokyo 113-8656.Hiroshi.Ueno,Japan.Tokyo 113-8656.Kazuhito V.Tabata,Japan.Yokosuka 237-0061.Yasuhiro.Shimane,Japan.Tokyo 113-8656.Hiroyuki.Noji"
827,2019,08,Science advances,Cranial endocast of a stem platyrrhine primate and ancestral brain conditions in anthropoids,"China.Beijing 100044.Xijun.Ni,USA.NY 10024.John J.Flynn,USA.CA 93106.André R.Wyss,China.Beijing 100044.Chi.Zhang"
828,2019,08,Science advances,Water scaling of ecosystem carbon cycle feedback to climate warming,"China.Beijing 100101.Quan.Quan,China.Beijing 100101.Dashuan.Tian,USA.AZ 86011.Yiqi.Luo,China.Beijing 100101.Fangyue.Zhang,Switzerland.8006 Zürich.Tom W.Crowther,USA.CA 95060.Kai.Zhu,Canada.ON P7B 5E1.Han Y H.Chen,China.Chengdu 610041.Qingping.Zhou,China.Beijing 100101.Shuli.Niu"
829,2019,7,Science robotics,Soft phototactic swimmer based on self-sustained hydrogel oscillator,"USA.CA 90095.Yusen.Zhao,USA.CA 90095.Chen.Xuan,USA.CA 90095.Xiaoshi.Qian,USA.CA 90095.Yousif.Alsaid,USA.CA 90095.Mutian.Hua,USA.CA 90095.Lihua.Jin,USA.CA 90095.Ximin.He"
830,2019,7,Science robotics,Untethered soft robotic matter with passive control of shape morphing and propulsion,"USA.MA 02138.Arda.Kotikian,USA.CA 91125.Connor.McMahan,USA.MA 02138.Emily C.Davidson,USA.MA 02138.Jalilah M.Muhammad,USA.MA 02138.Robert D.Weeks,USA.CA 91125.Chiara.Daraio,USA.MA 02138.Jennifer A.Lewis"
831,2019,7,Science robotics,MXene artificial muscles based on ionically cross-linked Ti<sub>3</sub>C<sub>2</sub>T <sub><i>x</i></sub> electrode for kinetic soft robotics,"Republic of Korea.Daejeon 34141.Sima.Umrao,Republic of Korea.Daejeon 34141.Rassoul.Tabassian,Republic of Korea.Daejeon 34141.Jaehwan.Kim,Republic of Korea.Daejeon 34141.Van Hiep.Nguyen,Republic of Korea.Daejeon 34141.Qitao.Zhou,Republic of Korea.Daejeon 34141.Sanghee.Nam,Republic of Korea.Daejeon 34141.Il-Kwon.Oh"
832,2019,08,Science translational medicine,Treating murine inflammatory diseases with an anti-erythrocyte antibody,"Canada.Ontario K1G 4J5.Andrew R.Crow,Canada.Ontario K1G 4J5.Rick.Kapur,Australia.Victoria 3010.Sandra.Koernig,Australia.Victoria 3010.Ian K.Campbell,Canada.Ontario M5B 1W8.Chao-Ching.Jen,Canada.Ontario M5B 1W8.Patrick J.Mott,Canada.Ontario M5B 1W8.Danielle.Marjoram,Canada.Ontario M5B 1W8.Ramsha.Khan,Canada.Ontario M5B 1W8.Michael.Kim,Switzerland.Bern.Jennifer.Brasseit,Canada.Ontario K1G 4J5.Yoelys.Cruz-Leal,Canada.Ontario M5B 1W8.Alaa.Amash,Canada.Ontario M5B 1W8.Simrat.Kahlon,Canada.Ontario K1G 4J5.Issaka.Yougbare,Canada.Ontario K1G 4J5.Heyu.Ni,Switzerland.Bern.Adrian W.Zuercher,Switzerland.Bern.Fabian.Käsermann,Canada.Ontario K1G 4J5.John W.Semple,Canada.Ontario K1G 4J5.Alan H.Lazarus"
833,2019,08,Science signaling,Dynamics of drug response informs rational combination regimens,"USA.TN 37232.B Bishal.Paudel,USA.TN 37232.Vito.Quaranta"
834,2019,7,Science advances,Ultrafast time-resolved x-ray scattering reveals diffusive charge order dynamics in La<sub>2-<i>x</i></sub> Ba <i><sub>x</sub></i> CuO<sub>4</sub>,"USA.IL 61801.Matteo.Mitrano,USA.IL 61801.Sangjun.Lee,USA.IL 61801.Ali A.Husain,USA.CA 94305-4060.Luca.Delacretaz,USA.IL 61801.Minhui.Zhu,USA.CA 94025.Gilberto.de la Peña Munoz,USA.IL 61801.Stella X-L.Sun,USA.CO 80305.Young Il.Joe,USA.CA 94025.Alexander H.Reid,USA.CA 94025.Scott F.Wandel,USA.CA 94025.Giacomo.Coslovich,USA.CA 94025.William.Schlotter,USA.CA 94025.Tim.van Driel,USA.NY 11973.John.Schneeloch,USA.NY 11973.G D.Gu,USA.CA 94305-4060.Sean.Hartnoll,USA.IL 61801.Nigel.Goldenfeld,USA.IL 61801.Peter.Abbamonte"
835,2019,7,Science advances,Ultrahigh thermal isolation across heterogeneously layered two-dimensional materials,"USA.CA 94305.Sam.Vaziri,USA.CA 94305.Eilam.Yalon,USA.CA 94305.Miguel.Muñoz Rojo,USA.CA 94305.Saurabh V.Suryavanshi,USA.CA 92037.Huairuo.Zhang,USA.CA 94305.Connor J.McClellan,USA.CA 94305.Connor S.Bailey,USA.CA 94305.Kirby K H.Smithe,USA.CA 94305.Alexander J.Gabourie,USA.CA 94305.Victoria.Chen,USA.CA 94305.Sanchit.Deshmukh,USA.MA 20899.Leonid.Bendersky,USA.MA 20899.Albert V.Davydov,USA.CA 94305.Eric.Pop"
836,2019,7,Science advances,Surface states in bulk single crystal of topological semimetal Co<sub>3</sub>Sn<sub>2</sub>S<sub>2</sub> toward water oxidation,"Germany.01187 Dresden.Guowei.Li,Germany.01187 Dresden.Qiunan.Xu,China.201203 Shanghai.Wujun.Shi,Germany.01187 Dresden.Chenguang.Fu,Germany.01187 Dresden.Lin.Jiao,Netherlands.Groningen.Machteld E.Kamminga,Germany.45470 Mülheim an der Ruhr.Mingquan.Yu,Germany.45470 Mülheim an der Ruhr.Harun.Tüysüz,Germany.01187 Dresden.Nitesh.Kumar,Germany.01187 Dresden.Vicky.Süß,Germany.06120 Halle.Rana.Saha,Germany.06120 Halle.Abhay K.Srivastava,Germany.01187 Dresden.Steffen.Wirth,Germany.01187 Dresden.Gudrun.Auffermann,Germany.01187 Dresden.Johannes.Gooth,Germany.06120 Halle.Stuart.Parkin,Germany.01187 Dresden.Yan.Sun,China.100190 Beijing.Enke.Liu,Germany.01187 Dresden.Claudia.Felser"
837,2019,7,Science advances,Highly stable hybrid perovskite light-emitting diodes based on Dion-Jacobson structure,"China.Shanghai 201210.Yuequn.Shang,China.Shanghai 201210.Yuan.Liao,China.Shanghai 201210.Qi.Wei,China.Shanghai 201210.Ziyu.Wang,China.Shanghai 201210.Bo.Xiang,China.Shanghai 201210.Youqi.Ke,China.Shanghai 201210.Weimin.Liu,China.Shanghai 201210.Zhijun.Ning"
838,2019,7,Science advances,Erasable and recreatable two-dimensional electron gas at the heterointerface of SrTiO<sub>3</sub> and a water-dissolvable overlayer,"Singapore.637371 Singapore.Kun.Han,China.Guangzhou 510006.Kaige.Hu,USA.TX 78712.Xiao.Li,Singapore.637371 Singapore.Ke.Huang,Singapore.117411 Singapore.Zhen.Huang,Singapore.117411 Singapore.Shengwei.Zeng,Australia.Queensland 4001.Dongchen.Qi,Singapore.637371 Singapore.Chen.Ye,Singapore.637371 Singapore.Jian.Yang,Singapore.639798 Singapore.Huan.Xu,Singapore.117411 Singapore.Ariando.Ariando,Callaghan New South Wales 2308 Australia.The University of Newcastle.Jiabao.Yi,China.Jinan 250022.Weiming.Lü,China.Jinan 250022.Shishen.Yan,Singapore.637371 Singapore.X Renshaw.Wang"
839,2019,7,Science advances,Ferroicity-driven nonlinear photocurrent switching in time-reversal invariant ferroic materials,"USA.TX 77843.Hua.Wang,USA.TX 77843.Xiaofeng.Qian"
840,2019,7,Science advances,Solution-processed transparent ferroelectric nylon thin films,"Germany.55128 Mainz.Saleem.Anwar,Germany.55128 Mainz.Daniel.Pinkal,Germany.55128 Mainz.Wojciech.Zajaczkowski,Germany.Mainz.Philipp.von Tiedemann,Germany.55128 Mainz.Hamed.Sharifi Dehsari,Germany.55128 Mainz.Manasvi.Kumar,Germany.55128 Mainz.Thomas.Lenz,Germany.Mainz.Ulrike.Kemmer-Jonas,Germany.55128 Mainz.Wojciech.Pisula,Germany.55128 Mainz.Manfred.Wagner,Germany.55128 Mainz.Robert.Graf,Germany.Mainz.Holger.Frey,Germany.55128 Mainz.Kamal.Asadi"
841,2019,08,Science immunology,"Response to Comment on ""A subset of HLA-I peptides are not genomically templated: Evidence for cis- and trans-spliced peptide ligands""","Australia.Victoria 3800.Pouya.Faridi,Australia.Victoria 3800.Chen.Li,Australia.Victoria 3800.Sri H.Ramarathinam,Australia.Victoria 3800.Patricia T.Illing,Australia.Victoria 3800.Nicole A.Mifsud,Australia.Victoria 3800.Rochelle.Ayala,Australia.Victoria 3800.Jiangning.Song,Australia.Victoria 3168.Linden J.Gearing,Australia.Victoria 3800.Nathan P.Croft,Australia.Victoria 3800.Anthony W.Purcell"
842,2019,08,"Science (New York, N.Y.)",Active cell migration is critical for steady-state epithelial turnover in the gut,"France.F-75005 Paris.Denis.Krndija,France.F-75005 Paris.Fatima.El Marjou,France.F-75005 Paris.Boris.Guirao,France.F-75005 Paris.Sophie.Richon,France.F-75005 Paris.Olivier.Leroy,France.F-75005 Paris.Yohanns.Bellaiche,Austria.3400 Klosterneuburg.Edouard.Hannezo,France.F-75005 Paris.Danijela.Matic Vignjevic"
