,pub_year,pub_month,journal_name,paper_title,author
3464,2019,09,Cells,Tubulin-Dependent Transport of Connexin-36 Potentiates the Size and Strength of Electrical Synapses,"Canada.ON M3J 1P3.Cherie A.Brown,Brazil.Rio de Janeiro 21941-901.Cristiane.Del Corsso,Canada.ON M3J 1P3.Christiane.Zoidl,Canada.ON M3J 1P3.Logan W.Donaldson,USA.NY 10461.David C.Spray,Canada.ON M3J 1P3.Georg.Zoidl"
3465,2019,09,Cells,The Role of Two-Pore Channels in Norepinephrine-Induced [Ca<sup>2+</sup>]<sub>i</sub> Rise in Rat Aortic Smooth Muscle Cells and Aorta Contraction,"Russia.Moscow 119334.Sergei K.Trufanov,Russia.Moscow 119334.Elena Yu.Rybakova,Russia.Moscow 119334.Piotr P.Avdonin,Russia.Moscow 119334.Alexandra A.Tsitrina,Russia.Moscow 125315.Irina L.Zharkikh,Russia.Saint Petersburg 194223.Nikolay V.Goncharov,UK.Leicester LE1 9BH.Richard O.Jenkins,Russia.Moscow 119334.Pavel V.Avdonin"
3466,2019,09,Cells,Epigenetic Regulation of Inflammatory Cytokine-Induced Epithelial-To-Mesenchymal Cell Transition and Cancer Stem Cell Generation,"Greece.45110 Ioannina.Georgios S.Markopoulos,Greece.45110 Ioannina.Eugenia.Roupakia,Greece.45115 Ioannina.Kenneth B.Marcu,Greece.45110 Ioannina.Evangelos.Kolettas"
3467,2019,09,Cells,Modulation of the Lipid Profile of Reconstructed Skin Substitutes after Essential Fatty Acid Supplementation Affects Testosterone Permeability,"Canada.QC G1J 1Z4.Mélissa.Simard,Canada.QC G1V 4G2.Pierre.Julien,Canada.QC G1J 1Z4.Julie.Fradette,Canada.QC G1J 1Z4.Roxane.Pouliot"
3468,2019,09,Cell death & disease,"OPA1 overexpression ameliorates mitochondrial cristae remodeling, mitochondrial dysfunction, and neuronal apoptosis in prion diseases","China.Beijing.Wei.Wu,China.Beijing.Deming.Zhao,Pakistan.Bahawalpur.Syed Zahid Ali.Shah,China.Beijing.Xixi.Zhang,China.Beijing.Mengyu.Lai,China.Beijing.Dongming.Yang,China.Beijing.Xiaoqian.Wu,China.Beijing.Zhiling.Guan,China.Beijing.Jie.Li,China.Beijing.Huafen.Zhao,China.Beijing.Wen.Li,China.Beijing.Hongli.Gao,China.Beijing.Xiangmei.Zhou,China.Beijing.Jian.Qiao,China.Beijing.Lifeng.Yang"
3469,2019,09,Cell death & disease,Cystathionine β-synthase (CBS) deficiency suppresses erythropoiesis by disrupting expression of heme biosynthetic enzymes and transporter,"China.201203.Peng.Zhao,Hong Kong.NT.Christopher.Qian,China.201203.Yun-Jin.Chen,China.201203.Yuan.Sheng,Hong Kong.NT.Ya.Ke,China.201203.Zhong-Ming.Qian"
3470,2019,09,Cell death & disease,Dominant-negative ATF5 rapidly depletes survivin in tumor cells,"USA.10032.Xiaotian.Sun,USA.95616.James M.Angelastro,USA.10032.David.Merino,USA.10032.Qing.Zhou,USA.10032.Markus D.Siegelin,USA.10032.Lloyd A.Greene"
3471,2019,9,Cellular and molecular bioengineering,Optogenetic Repressors of Gene Expression in Yeasts Using Light-Controlled Nuclear Localization,"WI 53706 USA.Madison.Stephanie H.Geller,Germany.79104 Freiburg.Enoch B.Antwi,Germany.79104 Freiburg.Barbara.Di Ventura,WI 53706 USA.Madison.Megan N.McClean"
3472,2019,09,Cell reports,Meta-analysis of Chromatin Programming by Steroid Receptors,"Finland.70211 Kuopio.Ville.Paakinaho,USA.MD 20892-5055.Erin E.Swinstead,Argentina.Buenos Aires C1428EGA.Diego M.Presman,Denmark.5230 Odense M.Lars.Grøntved,USA.MD 20892-5055.Gordon L.Hager"
3473,2019,8,Cell reports,Efficient CRISPR/Cas9-Mediated Gene Knockin in Mouse Hematopoietic Stem and Progenitor Cells,"Germany.Berlin.Ngoc Tung.Tran,Germany.Berlin.Thomas.Sommermann,Germany.Berlin.Robin.Graf,Germany.Berlin.Janine.Trombke,Germany.Berlin.Jenniffer.Pempe,Germany.Berlin.Kerstin.Petsch,Germany.Berlin.Ralf.Kühn,Germany.Berlin.Klaus.Rajewsky,Germany.Berlin.Van Trung.Chu"
3474,2019,09,Cell reports,Functional Analysis of the Replication Fork Proteome Identifies BET Proteins as PCNA Regulators,"USA.TN 37232.Sarah R.Wessel,USA.TN 37232.Kareem N.Mohni,USA.TN 37232.Jessica W.Luzwick,USA.TN 37232.Huzefa.Dungrawala,USA.TN 37232.David.Cortez"
3475,2019,09,Cell reports,Multilayered Control of Protein Turnover by TORC1 and Atg1,"Switzerland.1700 Fribourg.Zehan.Hu,Switzerland.1700 Fribourg.Serena.Raucci,Switzerland.1700 Fribourg.Malika.Jaquenoud,Switzerland.1700 Fribourg.Riko.Hatakeyama,Switzerland.1700 Fribourg.Michael.Stumpe,Switzerland.1700 Fribourg.Rudolf.Rohr,the Netherlands.9713 AV Groningen.Fulvio.Reggiori,Switzerland.1700 Fribourg.Claudio.De Virgilio,Switzerland.1700 Fribourg.Jörn.Dengjel"
3476,2019,8,Cell reports,Combined Rehabilitation Promotes the Recovery of Structural and Functional Features of Healthy Neuronal Networks after Stroke,"Italy.Sesto Fiorentino 50019.Anna Letizia.Allegra Mascaro,Italy.Sesto Fiorentino 50019.Emilia.Conti,Italy.Pisa 56127.Stefano.Lai,Italy.Sesto Fiorentino 50019.Antonino Paolo.Di Giovanna,Italy.Pisa 56124.Cristina.Spalletti,Italy.Pisa 56124.Claudia.Alia,Italy.Pisa 56127.Alessandro.Panarese,Italy.Sesto Fiorentino 50019.Alessandro.Scaglione,Italy.Sesto Fiorentino 50019.Leonardo.Sacconi,Switzerland.Lausanne 1015.Silvestro.Micera,Italy.Padova 35131.Matteo.Caleo,Italy.Sesto Fiorentino 50019.Francesco Saverio.Pavone"
3477,2019,8,Cell reports,hESC-Derived Dopaminergic Transplants Integrate into Basal Ganglia Circuitry in a Preclinical Model of Parkinson's Disease,"Sweden.22184 Lund.Andrew F.Adler,Sweden.22184 Lund.Tiago.Cardoso,Sweden.22184 Lund.Sara.Nolbrant,Sweden.22184 Lund.Bengt.Mattsson,Sweden.22184 Lund.Deirdre B.Hoban,Sweden.22184 Lund.Ulla.Jarl,Sweden.22184 Lund.Jenny Nelander.Wahlestedt,Sweden.22184 Lund.Shane.Grealish,Sweden.22184 Lund.Anders.Björklund,Sweden.22184 Lund.Malin.Parmar"
3478,2019,09,Cell reports,Mapping Brain-Wide Afferent Inputs of Parvalbumin-Expressing GABAergic Neurons in Barrel Cortex Reveals Local and Long-Range Circuit Motifs,"Germany.37075 Göttingen.Georg.Hafner,Germany.37075 Göttingen.Mirko.Witte,Germany.37075 Göttingen.Julien.Guy,Germany.37075 Göttingen.Nidhi.Subhashini,USA.CA 94305.Lief E.Fenno,USA.CA 94305.Charu.Ramakrishnan,USA.CA 94305.Yoon Seok.Kim,USA.CA 94305.Karl.Deisseroth,USA.CA 92037.Edward M.Callaway,Germany.80336 Munich.Martina.Oberhuber,Germany.80336 Munich.Karl-Klaus.Conzelmann,Germany.37075 Göttingen.Jochen F.Staiger"
3479,2019,09,Cell reports,Identification of FUBP1 as a Long Tail Cancer Driver and Widespread Regulator of Tumor Suppressor and Oncogene Alternative Splicing,"USA.MA 02111.Jessica S.Elman,USA.MA 02111.Thomas K.Ni,USA.MA 02115.Kristen E.Mengwasser,USA.MA 02139.Dexter.Jin,USA.MA 02111.Ania.Wronski,USA.MA 02115.Stephen J.Elledge,USA.MA 02111.Charlotte.Kuperwasser"
3480,2019,8,Cell reports,rDNA Condensation Promotes rDNA Separation from Nucleolar Proteins Degraded for Nucleophagy after TORC1 Inactivation,"Japan.Shizuoka 422-8021.Md Golam.Mostofa,Japan.Shizuoka 422-8021.Shamsul.Morshed,Japan.Shizuoka 422-8021.Ritsu.Shibata,Japan.Shizuoka 422-8021.Yuri.Takeichi,Japan.Shizuoka 422-8021.Muhammad Arifur.Rahman,Japan.Tokyo 113-0032.Shun.Hosoyamada,Japan.Tokyo 113-0032.Takehiko.Kobayashi,Japan.Shizuoka 422-8021.Takashi.Ushimaru"
3481,2019,09,Cell reports,The Protein Phosphatase 1 Complex Is a Direct Target of AKT that Links Insulin Signaling to Hepatic Glycogen Deposition,"China.Beijing 100084.Qiqi.Li,China.Beijing 100084.Qiuye.Zhao,China.Beijing 100084.Junyu.Zhang,China.Beijing 100084.Linkang.Zhou,China.Beijing 100084.Wenhao.Zhang,China.Shanghai 200438.BoonTin.Chua,China.Shanghai 200031.Yan.Chen,China.Beijing 100084.Li.Xu,China.Beijing 100084.Peng.Li"
3482,2019,09,Cell reports,Structural Definition of a Neutralization-Sensitive Epitope on the MERS-CoV S1-NTD,"USA.TX 78712.Nianshuang.Wang,USA.MD 20892.Osnat.Rosen,USA.MD 20892.Lingshu.Wang,USA.CA 92037.Hannah L.Turner,USA.TN 37232.Laura J.Stevens,USA.MD 20892.Kizzmekia S.Corbett,USA.CA 92037.Charles A.Bowman,USA.CA 92037.Jesper.Pallesen,USA.MD 20892.Wei.Shi,USA.MD 20892.Yi.Zhang,USA.MD 20892.Kwanyee.Leung,USA.CA 92037.Robert N.Kirchdoerfer,USA.TN 37232.Michelle M.Becker,USA.TN 37232.Mark R.Denison,USA.TN 37232.James D.Chappell,USA.CA 92037.Andrew B.Ward,USA.MD 20892.Barney S.Graham,USA.TX 78712.Jason S.McLellan"
3483,2019,09,Cell reports,HIV-1 Envelope Overcomes NLRP3-Mediated Inhibition of F-Actin Polymerization for Viral Entry,"France.F-94805 Villejuif.Audrey.Paoletti,France.F-94805 Villejuif.Awatef.Allouch,France.F-94805 Villejuif.Marina.Caillet,France.F-75015 Paris.Hela.Saïdi,France.F-94230 Cachan.Frédéric.Subra,Italy.00149 Rome.Roberta.Nardacci,France.F-94805 Villejuif.Qiuji.Wu,France.F-94805 Villejuif.Zeinaf.Muradova,France.F-94805 Villejuif.Laurent.Voisin,France.F-94805 Villejuif.Syed Qasim.Raza,France.F-94805 Villejuif.Frédéric.Law,France.F-94805 Villejuif.Maxime.Thoreau,France.F-94805 Villejuif.Haithem.Dakhli,France.F-94230 Cachan.Olivier.Delelis,France.F-75015 Paris.Béatrice.Poirier-Beaudouin,France.Fontenay-aux-Roses.Nathalie.Dereuddre-Bosquet,France.Fontenay-aux-Roses.Roger.Le Grand,France.F-94270 Le Kremlin-Bicêtre.Olivier.Lambotte,France.F-75025 Paris.Asier.Saez-Cirion,France.F-75025 Paris.Gianfranco.Pancino,France.75013 Paris.David M.Ojcius,France.F-94805 Villejuif.Eric.Solary,France.F-94805 Villejuif.Eric.Deutsch,Italy.00133 Rome.Mauro.Piacentini,France.F-75015 Paris.Marie-Lise.Gougeon,Sweden.Stockholm.Guido.Kroemer,USA.CA 94103.Jean-Luc.Perfettini"
3484,2019,09,Cell reports,GEF-H1 Signaling upon Microtubule Destabilization Is Required for Dendritic Cell Activation and Specific Anti-tumor Responses,"USA.MA 02114.Abhishek S.Kashyap,Switzerland.4031 Basel.Laura.Fernandez-Rodriguez,USA.MA 02114.Yun.Zhao,Switzerland.4031 Basel.Gianni.Monaco,Switzerland.4031 Basel.Marcel P.Trefny,USA.MA 02114.Naohiro.Yoshida,Switzerland.4031 Basel.Kea.Martin,Switzerland.5232 Villigen.Ashwani.Sharma,Switzerland.5232 Villigen.Natacha.Olieric,USA.MA 02114.Pankaj.Shah,Switzerland.4031 Basel.Michal.Stanczak,Switzerland.4031 Basel.Nicole.Kirchhammer,USA.MA 02114.Sung-Moo.Park,Switzerland.4031 Basel.Sebastien.Wieckowski,Switzerland.4031 Basel.Heinz.Laubli,USA.MA 02114.Rachid.Zagani,Switzerland.4031 Basel.Benjamin.Kasenda,Switzerland.4056 Basel.Michel O.Steinmetz,USA.MA 02114.Hans-Christian.Reinecker,Switzerland.4031 Basel.Alfred.Zippelius"
3485,2019,09,Cell reports,Smad7 Controls Immunoregulatory PDL2/1-PD1 Signaling in Intestinal Inflammation and Autoimmunity,"USA.MA 02115.Lucien P.Garo,USA.MA 02115.Amrendra K.Ajay,USA.MA 02115.Mai.Fujiwara,USA.MA 02115.Vanessa.Beynon,USA.MA 02115.Chantal.Kuhn,USA.MA 02115.Galina.Gabriely,USA.MA 02115.Supriya.Sadhukan,USA.MA 02115.Radhika.Raheja,USA.MA 02115.Stephen.Rubino,USA.MA 02115.Howard L.Weiner,USA.MA 02115.Gopal.Murugaiyan"
3486,2019,09,Cell reports,ΔN-Tp63 Mediates Wnt/β-Catenin-Induced Inhibition of Differentiation in Basal Stem Cells of Mucociliary Epithelia,"Germany.Freiburg.Maximilian.Haas,Germany.Freiburg.José Luis.Gómez Vázquez,USA.CA.Dingyuan Iris.Sun,Belgium.Ghent.Hong Thi.Tran,Germany.Freiburg.Magdalena.Brislinger,Germany.Freiburg.Alexia.Tasca,Germany.Göttingen.Orr.Shomroni,Belgium.Ghent.Kris.Vleminckx,Germany.Freiburg.Peter.Walentek"
3487,2019,09,Cell reports,SILAC Analysis Reveals Increased Secretion of Hemostasis-Related Factors by Senescent Cells,"USA.CA 94945.Christopher D.Wiley,USA.CA 94945.Su.Liu,USA.CA 94945.Chandani.Limbad,USA.CA 94945.Anna M.Zawadzka,USA.CA 94945.Jennifer.Beck,the Netherlands.Groningen.Marco.Demaria,USA.CA 94945.Robert.Artwood,USA.CA 94945.Fatouma.Alimirah,USA.CA 94945.Jose-Alberto.Lopez-Dominguez,USA.CA 94945.Chisaka.Kuehnemann,USA.CA 94945.Steven R.Danielson,USA.CA 94945.Natan.Basisty,USA.CA 94945.Herbert G.Kasler,USA.CA 94945.Tal Ronnen.Oron,USA.CA 94107.Pierre-Yves.Desprez,USA.WA 98195.Sean D.Mooney,USA.CA 94080.Bradford W.Gibson,USA.CA 94945.Birgit.Schilling,USA.CA 94720.Judith.Campisi,USA.CA 94945.Pankaj.Kapahi"
3488,2019,09,Cell reports,Oligogenic Effects of 16p11.2 Copy-Number Variation on Craniofacial Development,"USA.CA 92093.Yuqi.Qiu,USA.NC 27701.Thomas.Arbogast,France.Illkirch.Sandra Martin.Lorenzo,USA.CA 92093.Hongying.Li,USA.CA 92093.Shih C.Tang,USA.NC 27701.Ellen.Richardson,USA.CA 92093.Oanh.Hong,USA.CA 92093.Shawn.Cho,USA.CA 92093.Omar.Shanta,USA.CA 92093.Timothy.Pang,USA.CA 92123.Christina.Corsello,USA.MA.Curtis K.Deutsch,France.Illkirch.Claire.Chevalier,USA.NC 27701.Erica E.Davis,USA.CA 92093.Lilia M.Iakoucheva,France.Illkirch.Yann.Herault,USA.NC 27701.Nicholas.Katsanis,USA.CA 92093.Karen.Messer,USA.CA 92093.Jonathan.Sebat"
3489,2019,09,Cell reports,Viral MLKL Homologs Subvert Necroptotic Cell Death by Sequestering Cellular RIPK3,"Australia.VIC 3052.Emma J.Petrie,Australia.VIC 3052.Jarrod J.Sandow,Australia.VIC 3052.Wil I L.Lehmann,Australia.VIC 3052.Lung-Yu.Liang,Australia.VIC 3052.Diane.Coursier,Australia.VIC 3052.Samuel N.Young,Australia.VIC 3052.Wilhelmus J A.Kersten,Australia.VIC 3052.Cheree.Fitzgibbon,Australia.VIC 3052.André L.Samson,Australia.VIC 3052.Annette V.Jacobsen,Australia.VIC 3052.Kym N.Lowes,Australia.VIC 3052.Amanda E.Au,Australia.VIC 3052.Hélène.Jousset Sabroux,Australia.VIC 3052.Najoua.Lalaoui,Australia.VIC 3052.Andrew I.Webb,Australia.VIC 3052.Guillaume.Lessene,USA.CA 94080.Gerard.Manning,Australia.VIC 3052.Isabelle S.Lucet,Australia.VIC 3052.James M.Murphy"
3490,2019,8,Cell reports,Affinity Maturation Enhances Antibody Specificity but Compromises Conformational Stability,"USA.NH 03766.Laila.Shehata,USA.NH 03766.Daniel P.Maurer,USA.NH 03766.Anna Z.Wec,USA.NH 03766.Asparouh.Lilov,USA.NH 03766.Elizabeth.Champney,USA.NH 03766.Tingwan.Sun,USA.NH 03766.Kimberly.Archambault,USA.NH 03766.Irina.Burnina,USA.NH 03766.Heather.Lynaugh,USA.NH 03766.Xiaoyong.Zhi,USA.NH 03766.Yingda.Xu,USA.NH 03766.Laura M.Walker"
3491,2019,09,Cell reports,Conformational Sensors and Domain Swapping Reveal Structural and Functional Differences between β-Arrestin Isoforms,"India.Kanpur 208016.Eshan.Ghosh,India.Kanpur 208016.Hemlata.Dwivedi,India.Kanpur 208016.Mithu.Baidya,India.Kanpur 208016.Ashish.Srivastava,India.Kanpur 208016.Punita.Kumari,Spain.08003 Barcelona.Tomek.Stepniewski,South Korea.Suwon 16419.Hee Ryung.Kim,USA.SC 29425.Mi-Hye.Lee,Belgium.Antwerp.Jaana.van Gastel,India.Kanpur 208016.Madhu.Chaturvedi,India.Kanpur 208016.Debarati.Roy,India.Kanpur 208016.Shubhi.Pandey,India.Kanpur 208016.Jagannath.Maharana,Spain.08193 Bellaterra.Ramon.Guixà-González,USA.SC 29401.Louis M.Luttrell,South Korea.Suwon 16419.Ka Young.Chung,India.Bangalore.Somnath.Dutta,Spain.08003 Barcelona.Jana.Selent,India.Kanpur 208016.Arun K.Shukla"
3492,2019,8,Cell stress,Acyl-CoA-binding protein (ACBP): the elusive 'hunger factor' linking autophagy to food intake,"France.Paris.José Manuel Bravo-San.Pedro,France.Paris.Valentina.Sica,Austria.8010.Frank.Madeo,France.Paris.Guido.Kroemer"
3493,2019,09,Cells,"The Role of miRNAs in Immune Cell Development, Immune Cell Activation, and Tumor Immunity: With a Focus on Macrophages and Natural Killer Cells","China.Zhengzhou 450008.Shi Jun.Xu,China.Zhengzhou 450008.Hong Tao.Hu,China.Zhengzhou 450008.Hai Liang.Li,Korea.Seoul 05505.Suhwan.Chang"
3494,2019,09,Cells,Impact of Diabetic Stress Conditions on Renal Cell Metabolome,"Germany.79104 Freiburg.Simon.Lagies,Germany.79106 Freiburg.Roman.Pichler,Germany.79106 Freiburg.Tillmann.Bork,Germany.79106 Freiburg.Michael M.Kaminski,Germany.79110 Freiburg.Kevin.Troendle,Germany.79110 Freiburg.Stefan.Zimmermann,Germany.20246 Hamburg.Tobias B.Huber,Germany.79106 Freiburg.Gerd.Walz,Germany.79106 Freiburg.Soeren S.Lienkamp,Germany.79104 Freiburg.Bernd.Kammerer"
3495,2019,09,Cells,Ketamine Increases Proliferation of Human iPSC-Derived Neuronal Progenitor Cells via Insulin-Like Growth Factor 2 and Independent of the NMDA Receptor,"Germany.51373 Leverkusen.Alessandra.Grossert,Germany.50931 Cologne.Narges Zare.Mehrjardi,UK.Bath BA2 7AY.Sarah J.Bailey,UK.Bath BA2 7AY.Mark A.Lindsay,Germany.50931 Cologne.Jürgen.Hescheler,Germany.50931 Cologne.Tomo.Šarić,Germany.51373 Leverkusen.Nicole.Teusch"
3496,2019,09,Cells,Vacuolar H<sup>+</sup>-ATPase Subunit V0C Regulates Aerobic Glycolysis of Esophageal Cancer Cells via PKM2 Signaling,"Korea.Gyeonggi-do 16419.Sung Wook.Son,Korea.Gyeonggi-do 16419.Gia Cac.Chau,Korea.Gyeonggi-do 16419.Seong-Tae.Kim,Korea.Gyeonggi-do 16419.Sung Hee.Um"
3497,2019,09,Cells,New Frontiers: ARID3a in SLE,"USA.OK 73072.Joshua.Garton,USA.OK 73104.M David.Barron,USA.OK 73104.Michelle L.Ratliff,USA.OK 73104.Carol F.Webb"
3498,2019,09,Cells,MiR-20b Down-Regulates Intestinal Ferroportin Expression In Vitro and In Vivo,"China.Jiangsu.Shuxia.Jiang,China.Jiangsu.Xi.Fang,China.Jiangsu.Mingni.Liu,China.Jiangsu.Yingdong.Ni,China.Jiangsu.Wenqiang.Ma,China.Jiangsu.Ruqian.Zhao"
3499,2019,09,Cells,Potential Roles of Adiponectin Isoforms in Human Obesity with Delayed Wound Healing,"USA.TX 78229-3900.Jiyoon.Ryu,USA.TX 78229-3900.Colleen A.Loza,USA.TX 78229-3900.Huan.Xu,USA.TX 78229-3900.Min.Zhou,USA.TX 78229-3900.Jason T.Hadley,USA.TX 78229-3900.Jielei.Wu,USA.TX 78229-3900.Huayu.You,USA.TX 78229-3900.Huaiqing.Wang,USA.TX 78229-3900.Jihong.Yang,USA.TX 78229-3900.Juli.Bai,USA.TX 78229-3900.Feng.Liu,USA.NY 12208-3403.Christie.Bialowas,USA.TX 78229-3900.Lily Q.Dong"
3500,2019,09,Cells,Leptin Promotes Expression of EMT-Related Transcription Factors and Invasion in a Src and FAK-Dependent Pathway in MCF10A Mammary Epithelial Cells,"México.Chilpancingo 39090.Monserrat.Olea-Flores,México.Chilpancingo 39090.Miriam.Zuñiga-Eulogio,México.Chilpancingo 39090.Arvey.Tacuba-Saavedra,México.Chilpancingo 39090.Magdalena.Bueno-Salgado,México.Chilpancingo 39090.Andrea.Sánchez-Carvajal,México.Chilpancingo 39090.Yovani.Vargas-Santiago,Chilpancingo México.Universidad Autónoma de Guerrero.Miguel A.Mendoza-Catalán,México.CDMX 07360.Eduardo.Pérez Salazar,México.CDMX 07360.Alejandra.García-Hernández,USA.MA 01605.Teresita.Padilla-Benavides,México.Chilpancingo 39090.Napoleón.Navarro-Tito"
3501,2019,8,Cell death & disease,Correction: Loss of the novel mitochondrial protein FAM210B promotes metastasis via PDK4-dependent metabolic reprogramming,"P.430030.Shujuan.Sun,P.430030.Jia.Liu,P.430030.Meisong.Zhao,P.430030.Yingyan.Han,P.430030.Pingbo.Chen,P.430030.Qingqing.Mo,P.430030.Beibei.Wang,P.430030.Gang.Chen,P.430030.Yong.Fang,P.430030.Yuan.Tian,P.Hubei.Jianfeng.Zhou,P.430030.Ding.Ma,P.430030.Qinglei.Gao,P.430030.Peng.Wu"
3502,2019,09,Cell death & disease,Protein kinase C inhibitors override ZEB1-induced chemoresistance in HCC,"UK.Southampton.Rahul.Sreekumar,UK.Southampton.Muhammad.Emaduddin,UK.Southampton.Hajir.Al-Saihati,UK.Southampton.Karwan.Moutasim,UK.Southampton.James.Chan,Italy.Abano Terme.Marcello.Spampinato,UK.Southampton.Rahul.Bhome,UK.Southampton.Ho Ming.Yuen,Italy.Padua.Claudia.Mescoli,Italy.Padua.Alessandro.Vitale,Italy.Padua.Umberto.Cillo,Italy.Padua.Massimo.Rugge,UK.Southampton.John.Primrose,UK.Southampton.Mohammad Abu.Hilal,UK.Southampton.Stephen.Thirdborough,UK.Leicester.Eugene.Tulchinsky,UK.Southampton.Gareth.Thomas,UK.Southampton.Alex.Mirnezami,UK.Southampton.A Emre.Sayan"
3503,2019,09,Cell death & disease,MicroRNA-29a represses osteoclast formation and protects against osteoporosis by regulating PCAF-mediated RANKL and CXCL12,"Taiwan.Kaohsiung.Wei-Shiung.Lian,Taiwan.Kaohsiung.Jih-Yang.Ko,Taiwan.Kaohsiung.Yu-Shan.Chen,Taiwan.Kaohsiung.Huei-Jing.Ke,Taiwan.Kaohsiung.Chin-Kuei.Hsieh,Taiwan.Kaohsiung.Chung-Wen.Kuo,Taiwan.Kaohsiung.Shao-Yu.Wang,Taiwan.Kaohsiung.Bo-Wun.Huang,Taiwan.Kaohsiung.Jung-Ge.Tseng,Taiwan.Kaohsiung.Feng-Sheng.Wang"
3504,2019,09,Cells,Roles of Resveratrol in Improving the Quality of Postovulatory Aging Oocytes In Vitro,"China.Qingdao 266109.Yan-Li.Sun,China.Qingdao 266109.Shou-Bin.Tang,China.Qingdao 266109.Wei.Shen,China.Qingdao 266109.Shen.Yin,China.Qingdao 266109.Qing-Yuan.Sun"
3505,2019,09,Cells,Inflammasome-Mediated Inflammation in Liver Ischemia-Reperfusion Injury,"Spain.08036 Barcelona.Mónica B.Jiménez-Castro,Spain.08036 Barcelona.María Eugenia.Cornide-Petronio,Spain.08036 Barcelona.Jordi.Gracia-Sancho,Spain.08036 Barcelona.Carmen.Peralta"
3506,2019,09,Cells,"The Interactivity between TGFβ and BMP Signaling in Organogenesis, Fibrosis, and Cancer","Italy.70013 Bari.Francesco.Dituri,Italy.70013 Bari.Carla.Cossu,Italy.70013 Bari.Serena.Mancarella,Italy.70013 Bari.Gianluigi.Giannelli"
3507,2019,09,Cells,The Core Proteome of Biofilm-Grown Clinical <i>Pseudomonas aeruginosa</i> Isolates,"Germany.Hannover 30625.Jelena.Erdmann,Germany.Hannover 30625.Janne G.Thöming,Germany.Hannover 30625.Sarah.Pohl,Germany.Hannover 30625.Andreas.Pich,Germany.Göttingen 37075.Christof.Lenz,Germany.Hannover 30625.Susanne.Häussler"
3508,2019,09,Cells,Molecular Mechanisms of Cardiac Remodeling and Regeneration in Physical Exercise,"Germany.81377 Munich.Dominik.Schüttler,Germany.81377 Munich.Sebastian.Clauss,Germany.81377 Munich.Ludwig T.Weckbach,Germany.81377 Munich.Stefan.Brunner"
3509,2019,09,Cells,Mesenchymal Stem Cells in the Adult Human Liver: Hype or Hope,"Russia.119121 Moscow.Irina V.Kholodenko,Russia.119121 Moscow.Leonid K.Kurbatov,Russia.117997 Moscow.Roman V.Kholodenko,Russia.119991 Moscow.Garik V.Manukyan,Russia.119121 Moscow.Konstantin N.Yarygin"
3510,2019,09,Cells,"A 2-Min Transient Ischemia Confers Cerebral Ischemic Tolerance in Non-Obese Gerbils, but Results in Neuronal Death in Obese Gerbils by Increasing Abnormal mTOR Activation-Mediated Oxidative Stress and Neuroinflammation","Korea.Gyeongbuk 38066.Joon Ha.Park,Korea.Gangwon 24252.Ji Hyeon.Ahn,Korea.Daejeon 34114.Minah.Song,Korea.Incheon 22014.Hyunjung.Kim,Korea.Gangwon 24341.Cheol Woo.Park,Korea.Gangwon 24341.Young Eun.Park,Korea.Gangwon 24341.Tae-Kyeong.Lee,Korea.Gangwon 24341.Jae-Chul.Lee,Korea.Gangwon 25457.Dae Won.Kim,Korea.Chungnam 31116.Choong-Hyun.Lee,Korea.Seoul 08826.In Koo.Hwang,China.Yangzhou 225001.Bing Chun.Yan,Korea.Gangwon 24341.Sungwoo.Ryoo,Korea.Gangwon 24341.Young-Myeong.Kim,Korea.Gangwon 24252.Il Jun.Kang,Korea.Gangwon 24341.Moo-Ho.Won,Korea.Gangwon 24252.Soo Young.Choi"
3511,2019,09,Cells,Siglecs in Brain Function and Neurological Disorders,"UAE.Ras Al Khaimah 10021.Shoib Sarwar.Siddiqui,UAE.Ras Al Khaimah 10021.Rachel.Matar,UAE.Ras Al Khaimah 10021.Maxime.Merheb,UAE.Ras Al Khaimah 10021.Rawad.Hodeify,UAE.Ras Al Khaimah 10021.Cijo George.Vazhappilly,UAE.Ras Al Khaimah 10021.John.Marton,UAE.Ras Al Khaimah 10021.Syed Azharuddin.Shamsuddin,UAE.Ras Al Khaimah 10021.Hussain.Al Zouabi"
3512,2019,09,Cells,TREM Receptors Connecting Bowel Inflammation to Neurodegenerative Disorders,"Italy.56100 Pisa.Gianfranco.Natale,Italy.86077 Pozzilli.Francesca.Biagioni,Italy.86077 Pozzilli.Carla Letizia.Busceti,Italy.86077 Pozzilli.Stefano.Gambardella,Italy.56100 Pisa.Fiona.Limanaqi,Italy.56100 Pisa.Francesco.Fornai"
3513,2019,09,Cells,Estrogen-Receptor Expression and Function in Female Reproductive Disease,"China.Beijing 100193.Zi-Run.Tang,China.Beijing 100193.Rui.Zhang,China.Beijing 100193.Zheng-Xing.Lian,China.Beijing 100101.Shou-Long.Deng,China.Beijing 100193.Kun.Yu"
3514,2019,09,Cells,Upregulation of Lysyl Oxidase Expression in Vitreous of Diabetic Subjects: Implications for Diabetic Retinopathy,"USA.MA 02118.Manju L.Subramanian,USA.MA 02118.Thor D.Stein,USA.MA 02118.Nicole.Siegel,USA.MA 02118.Steven.Ness,USA.MA 02118.Marissa G.Fiorello,USA.MA 02118.Dongjoon.Kim,USA.MA 02118.Sayon.Roy"
