,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
11908,11908,2019,6,Nature communications,Selective recruitment of different Ca<sup>2+</sup>-dependent transcription factors by STIM1-Orai1 channel clusters,"YuPing.Lin.New Zealand.Oxford,Daniel.Bakowski.New Zealand.Oxford,Gary R.Mirams.United Kingdom.Nottingham,Anant B.Parekh.New Zealand.Oxford"
11909,11909,2019,6,Nature communications,Chirality invertible superstructure mediated active planar optics,"Peng.Chen.China.Nanjing,LingLing.Ma.China.Nanjing,Wei.Hu.China.Nanjing,ZhiXiong.Shen.China.Nanjing,Hari Krishna.Bisoyi.United States.Kent,SaiBo.Wu.China.Nanjing,ShiJun.Ge.China.Nanjing,Quan.Li.United States.Kent,YanQing.Lu.China.Nanjing"
11910,11910,2019,6,Nature communications,Natural hypothalamic circuit dynamics underlying object memorization,"Christin.Kosse.United Kingdom.London,Denis.Burdakov.United Kingdom.London"
11911,11911,2019,6,Nature communications,Auto-encoding NMR chemical shifts from their native vector space to a residue-level biophysical index,"Gabriele.Orlando.Belgium.Brussels,Daniele.Raimondi.Belgium.Leuven,Wim.F Vranken.Belgium.Brussels"
11912,11912,2019,6,Nature communications,Trilobite compound eyes with crystalline cones and rhabdoms show mandibulate affinities,"Gerhard.Scholtz.Germany.Berlin,Andreas.Staude.Germany.Berlin,Jason A.Dunlop.Germany.Berlin"
11913,11913,2019,6,Nature communications,Enhanced photocatalysis and biomolecular sensing with field-activated nanotube-nanoparticle templates,"Sawsan.Almohammed.United States.Ireland,Sebastian.Tade Barwich.United States.Ireland,Andrew K.Mitchell.United States.Ireland,Brian J.Rodriguez.United States.Ireland,James H.Rice.United States.Ireland"
11914,11914,2019,6,Nature communications,APC/C<sup>CDH1</sup> synchronizes ribose-5-phosphate levels and DNA synthesis to cell cycle progression,"Yang.Li.China.Shanghai,CuiFang.Yao.China.Shanghai,FuJiang.Xu.China.Shanghai,YuanYuan.Qu.China.Shanghai,JiaTao.Li.China.Shanghai,Yan.Lin.China.Shanghai,ZhongLian.Cao.China.Shanghai,PengCheng.Lin.China.Xining,Wei.Xu.China.Shanghai,ShiMin.Zhao.China.Shanghai,JianYuan.Zhao.China.Shanghai"
11915,11915,2019,6,Nature communications,Tomographic near-eye displays,"Seungjae.Lee.Korea, Republic of.Seoul,Youngjin.Jo.Korea, Republic of.Seoul,Dongheon.Yoo.Korea, Republic of.Seoul,Jaebum.Cho.Korea, Republic of.Seoul,Dukho.Lee.Korea, Republic of.Seoul,Byoungho.Lee.Korea, Republic of.Seoul"
11916,11916,2019,6,Nature communications,H3.3K27M-induced chromatin changes drive ectopic replication through misregulation of the JNK pathway in C. elegans,"Kamila.Delaney.Switzerland.Geneva,Maude.Strobino.Switzerland.Geneva,Joanna M.Wenda.Switzerland.Geneva,Andrzej.Pankowski.Poland.Płock,Florian A.Steiner.Switzerland.Geneva"
11917,11917,2019,6,Nature communications,In vivo nuclear capture and molecular profiling identifies Gmeb1 as a transcriptional regulator essential for dopamine neuron function,"Luis M.Tuesta.South Africa.Boston,Mohamed N.Djekidel.South Africa.Boston,Renchao.Chen.South Africa.Boston,Falong.Lu.South Africa.Boston,Wengang.Wang.South Africa.Boston,Bernardo L.Sabatini.South Africa.Boston,Yi.Zhang.South Africa.Boston"
11918,11918,2019,6,Nature communications,Over 16% efficiency organic photovoltaic cells enabled by a chlorinated acceptor with increased open-circuit voltages,"Yong.Cui.China.Beijing,Huifeng.Yao.China.Beijing,Jianqi.Zhang.China.Beijing,Tao.Zhang.China.Beijing,Yuming.Wang.Sweden.Linköping,Ling.Hong.China.Beijing,Kaihu.Xian.China.Beijing,Bowei.Xu.China.Beijing,Shaoqing.Zhang.China.Beijing,Jing.Peng.China.Beijing,Zhixiang.Wei.China.Beijing,Feng.Gao.Sweden.Linköping,Jianhui.Hou.China.Beijing"
11919,11919,2019,6,Nature communications,Importance of potassium ions for ribosome structure and function revealed by long-wavelength X-ray diffraction,"Alexey.Rozov.None.None,Iskander.Khusainov.None.None,Kamel.El Omari.United Kingdom.Didcot,Ramona.Duman.United Kingdom.Didcot,Vitaliy.Mykhaylyk.United Kingdom.Didcot,Marat.Yusupov.None.None,Eric.Westhof.France.Strasbourg,Armin.Wagner.United Kingdom.Didcot,Gulnara.Yusupova.None.None"
11920,11920,2019,6,PLoS biology,MooSciTIC: Training of trainers in West African research and higher education,"Mnonv.Atindehou.Benin.Cotonou,Kifouli.Adoti.Benin.Cotonou,Laura Estelle Yyinou.Loko.None.None,Thierry.Beul.France.Montpellier,Emmanuel.Paradis.France.Montpellier,Gustave.Djedatin.None.None,Christine.TranchantDubreuil.France.Montpellier,Franois.Sabot.France.Montpellier,Latifou.Lagnika.Benin.Cotonou,Estelle.Jaligot.France.Montpellier"
11921,11921,2019,6,PLoS computational biology,A neural field model for color perception unifying assimilation and contrast,"Anna.Song.Gabon.Paris,Olivier.Faugeras.France.Sophia Antipolis,Romain.Veltz.France.Sophia Antipolis"
11922,11922,2019,6,PLoS genetics,Cyclophilin B control of lysine post-translational modifications of skin type I collagen,"Masahiko.Terajima.Netherlands.America,Yuki.Taga.Japan.Ibaraki,Wayne A.Cabral.Nigeria.Maryland,Ying.Liu.Nigeria.Maryland,Masako.Nagasawa.Japan.Niigata,Noriko.Sumida.Netherlands.America,Yukako.Kayashima.Netherlands.America,Prashant.Chandrasekaran.Netherlands.America,Lin.Han.Netherlands.America,Nobuyo.Maeda.Netherlands.America,Irina.Perdivara.Netherlands.America,Shunji.Hattori.Japan.Ibaraki,Joan C.Marini.Nigeria.Maryland,Mitsuo.Yamauchi.Netherlands.America"
11923,11923,2019,6,PLoS medicine,Changes in resistance among coliform bacteraemia associated with a primary care antimicrobial stewardship intervention: A population-based interrupted time series study,"Virginia.HernandezSantiago.United Kingdom.St Andrews,Peter G.Davey.South Africa.Dundee,Dilip.Nathwani.South Africa.Dundee,Charis A.Marwick.South Africa.Dundee,Bruce.Guthrie.United Kingdom.Edinburgh"
11924,11924,2019,6,PLoS neglected tropical diseases,Host species and site of collection shape the microbiota of Rift Valley fever vectors in Kenya,"David P.Tchouassi.Kenya.Nairobi,Ephantus J.Muturi.Netherlands.America,Samwel O.Arum.Kenya.Nairobi,ChangHyun.Kim.Netherlands.America,Christopher J.Fields.Netherlands.America,Baldwyn.Torto.Kenya.Nairobi"
11925,11925,2019,6,PLoS neglected tropical diseases,A meta-analysis of infection rates of Schistosoma japonicum in sentinel mice associated with infectious waters in mainland China over last 40 years,"Chen.Qiu.China.Suzhou,HuiYing.Zou.China.Suzhou,Yao.Deng.China.Suzhou,YouSheng.Liang.China.Wuxi,DaBing.Lu.China.Suzhou"
11926,11926,2019,6,PLoS pathogens,A bacterial secreted translocator hijacks riboregulators to control type III secretion in response to host cell contact,"Maria.Kusmierek.Germany.Braunschweig,Jrn.Homann.Germany.Braunschweig,Rebekka.Witte.Germany.Braunschweig,Wiebke.Opitz.Germany.Braunschweig,Ines.Vollmer.Germany.Braunschweig,Marcel.Volk.Germany.Braunschweig,Ann Kathrin.Heroven.Germany.Braunschweig,Hans.WolfWatz.None.None,Petra.Dersch.Germany.Braunschweig"
11927,11927,2019,6,PLoS pathogens,Natural Immunity to HIV is associated with Low BLyS/BAFF levels and low frequencies of innate marginal zone like CD1c+ B-cells in the genital tract,"Lyvia.Fourcade.Spain.Canada,Catherine.SabourinPoirier.Spain.Canada,Victoire.Perraud.Spain.Canada,MarieClaude.Faucher.Spain.Canada,Josiane.ChagnonChoquet.Spain.Canada,AnnieClaude.Labb.Spain.Canada,Michel.Alary.Spain.Canada,Fernand.Gudou.Benin.Cotonou,Johanne.Poudrier.Spain.Canada,Michel.Roger.Spain.Canada"
11928,11928,2019,6,Science advances,Infrared electric field sampled frequency comb spectroscopy,"Abijith S.Kowligy.Australia.Boulder,Henry.Timmers.Australia.Boulder,Alexander J.Lind.Australia.Boulder,Ugaitz.Elu.Philippines.Barcelona,Flavio C.Cruz.Australia.Boulder,Peter G.Schunemann.United States.Nashua,Jens.Biegert.Philippines.Barcelona,Scott A.Diddams.Australia.Boulder"
11929,11929,2019,6,Science advances,Dynamic deformability of individual PbSe nanocrystals during superlattice phase transitions,"Yu.Wang.Australia.Berkeley,Xinxing.Peng.Australia.Berkeley,Alex.Abelson.United Kingdom.Irvine,Penghao.Xiao.Australia.Berkeley,Caroline.Qian.United Kingdom.Irvine,Lei.Yu.Australia.Berkeley,Colin.Ophus.Australia.Berkeley,Peter.Ercius.Australia.Berkeley,LinWang.Wang.Australia.Berkeley,Matt.Law.United Kingdom.Irvine,Haimei.Zheng.Australia.Berkeley"
11930,11930,2019,6,Science advances,Transport of a graphene nanosheet sandwiched inside cell membranes,"Pengyu.Chen.China.Beijing,Hua.Yue.China.Beijing,Xiaobo.Zhai.Mexico.China,Zihan.Huang.China.Beijing,GuangHui.Ma.China.Beijing,Wei.Wei.China.Beijing,LiTang.Yan.China.Beijing"
11931,11931,2019,6,Science advances,Ultrahydrophobic 3D/2D fluoroarene bilayer-based water-resistant perovskite solar cells with efficiencies exceeding 22,"Yuhang.Liu.Switzerland.Lausanne,Seckin.Akin.Switzerland.Lausanne,Linfeng.Pan.Switzerland.Lausanne,Ryusuke.Uchida.Switzerland.Lausanne,Neha.Arora.Switzerland.Lausanne,Jovana V.Mili.Switzerland.Lausanne,Alexander.Hinderhofer.None.None,Frank.Schreiber.None.None,Alexander R.Uhl.Switzerland.Lausanne,Shaik M.Zakeeruddin.Switzerland.Lausanne,Anders.Hagfeldt.Switzerland.Lausanne,M Ibrahim.Dar.Switzerland.Lausanne,Michael.Grtzel.Switzerland.Lausanne"
11932,11932,2019,6,Science advances,"Acid solvation versus dissociation at ""stardust conditions"": Reaction sequence matters","Devendra.Mani.Germany.Bochum,Ricardo Prez.de Tudela.Germany.Bochum,Raffael.Schwan.Germany.Bochum,Nitish.Pal.Germany.Bochum,Saskia.Krning.Germany.Bochum,Harald.Forbert.Germany.Bochum,Britta.Redlich.None.None,A F G.van der Meer.None.None,Gerhard.Schwaab.Germany.Bochum,Dominik.Marx.Germany.Bochum,Martina.Havenith.Germany.Bochum"
11933,11933,2019,6,Science advances,Normal stress difference-driven particle focusing in nanoparticle colloidal dispersion,"Bookun.Kim.None.None,Sung Sik.Lee.None.None,Tae Hyeon.Yoo.None.None,Sunhyung.Kim.Korea, Republic of.Gwacheon,So Youn.Kim.United States.Energy,SooHyung.Choi.Korea, Republic of.Seoul,Ju Min.Kim.None.None"
11934,11934,2019,6,Science advances,Doublon-holon pairing mechanism via exchange interaction in two-dimensional cuprate Mott insulators,"T.Terashige.Japan.Tokyo,T.Ono.Japan.Tokyo,T.Miyamoto.Japan.Tokyo,T.Morimoto.Japan.Tokyo,H.Yamakawa.Japan.Tokyo,N.Kida.Japan.Tokyo,T.Ito.Japan.Tsukuba,T.Sasagawa.Japan.Yokohama,T.Tohyama.Japan.Tokyo,H.Okamoto.Japan.Tokyo"
11935,11935,2019,6,Science advances,High thermal conductivity of high-quality monolayer boron nitride and its thermal expansion,"Qiran.Cai.Australia.Waurn Ponds,Declan.Scullion.South Africa.Belfast,Wei.Gan.Australia.Waurn Ponds,Alexey.Falin.Australia.Waurn Ponds,Shunying.Zhang.Australia.Waurn Ponds,Kenji.Watanabe.Japan.Ibaraki,Takashi.Taniguchi.Japan.Ibaraki,Ying.Chen.Australia.Waurn Ponds,Elton J G.Santos.South Africa.Belfast,Lu Hua.Li.Australia.Waurn Ponds"
11936,11936,2019,6,Science advances,Fifth-order time-domain Raman spectroscopy of photoactive yellow protein for visualizing vibrational coupling in its excited state,"Hikaru.Kuramochi.None.None,Satoshi.Takeuchi.None.None,Hironari.Kamikubo.Japan.Ikoma,Mikio.Kataoka.Japan.Ikoma,Tahei.Tahara.None.None"
11937,11937,2019,6,Science advances,Pigment darkening as case study of In-Air Plasma-Induced Luminescence,"M.Barberio.Spain.Canada,E.Skantzakis.United States.Crete,S.Sorieul.France.Bordeaux,P.Antici.Spain.Canada"
11938,11938,2019,6,Science immunology,Next stop: Perivasculature! ILC2s hitch a ride on the CCL8 express,"Barbara C.Mindt.Spain.Canada,Jrg H.Fritz.Spain.Canada"
11939,11939,2019,6,Science immunology,Interleukin-17 receptor D: An orphan receptor finds a home in the skin,"Allison C.Billi.United States.University,Johann E.Gudjonsson.United States.University"
11940,11940,2019,6,Science immunology,Pulmonary environmental cues drive group 2 innate lymphoid cell dynamics in mice and humans,"Franz.Puttur.United Kingdom.London,Laura.Denney.United Kingdom.London,Lisa G.Gregory.United Kingdom.London,Juho.Vuononvirta.United Kingdom.London,Robert.Oliver.United Kingdom.London,Lewis J.Entwistle.United Kingdom.London,Simone A.Walker.United Kingdom.London,Mark B.Headley.United States.Seattle,Ewan J.McGhee.United Kingdom.Glasgow,James E.Pease.United Kingdom.London,Matthew F.Krummel.Brazil.California,Leo M.Carlin.United Kingdom.London,Clare M.Lloyd.United Kingdom.London"
11941,11941,2019,6,Science immunology,Interleukin-17 receptor D constitutes an alternative receptor for interleukin-17A important in psoriasis-like skin inflammation,"Yang.Su.China.Beijing,Jinling.Huang.China.Beijing,Xiaohong.Zhao.China.Beijing,Huiping.Lu.China.Beijing,Wang.Wang.China.Shanghai,Xuexian O.Yang.United States.University,Yuling.Shi.China.Shanghai,Xiaohu.Wang.China.Beijing,Yuping.Lai.China.Shanghai,Chen.Dong.China.Beijing"
11942,11942,2019,6,"Science (New York, N.Y.)",Social transmission of food safety depends on synaptic plasticity in the prefrontal cortex,"Michal.Loureiro.Switzerland.Geneva,Ridouane.Achargui.Switzerland.Geneva,Jrme.Flakowski.Switzerland.Geneva,Ruud.Van Zessen.Switzerland.Geneva,Thomas.Stefanelli.Switzerland.Geneva,Vincent.Pascoli.Switzerland.Geneva,Christian.Lscher.Switzerland.Geneva"
11943,11943,2019,6,"Science (New York, N.Y.)",Stable Casimir equilibria and quantum trapping,"Rongkuo.Zhao.Australia.Berkeley,Lin.Li.Australia.Berkeley,Sui.Yang.Australia.Berkeley,Wei.Bao.Australia.Berkeley,Yang.Xia.Australia.Berkeley,Paul.Ashby.Australia.Berkeley,Yuan.Wang.Australia.Berkeley,Xiang.Zhang.Australia.Berkeley"
11944,11944,2019,6,"Science (New York, N.Y.)",A radio ridge connecting two galaxy clusters in a filament of the cosmic web,"F.Govoni.United States.Italy,E.Orr.Netherlands.Dwingeloo,A.Bonafede.United States.Italy,M.Iacobelli.Netherlands.Dwingeloo,R.Paladino.United States.Italy,F.Vazza.United States.Italy,M.Murgia.United States.Italy,V.Vacca.United States.Italy,G.Giovannini.United States.Italy,L.Feretti.United States.Italy,F.Loi.United States.Italy,G.Bernardi.United States.Italy,C.Ferrari.None.None,R F.Pizzo.Netherlands.Dwingeloo,C.Gheller.Switzerland.Lausanne,S.Manti.United States.Italy,M.Brggen.Germany.Hamburg,G.Brunetti.United States.Italy,R.Cassano.United States.Italy,F.de Gasperin.Germany.Hamburg,T A.Enlin.United States.Max,M.Hoeft.None.None,C.Horellou.United States.Earth,H.Junklewitz.None.None,H J A.Rttgering.Netherlands.Leiden,A M M.Scaife.None.None,T W.Shimwell.Netherlands.Dwingeloo,R J.van Weeren.Netherlands.Leiden,M.Wise.Netherlands.Dwingeloo"
11945,11945,2019,6,"Science (New York, N.Y.)",Magnetic field-induced pair density wave state in the cuprate vortex halo,"S D.Edkins.United States.Ithaca,A.Kostin.United States.Ithaca,K.Fujita.United States.Ithaca,A P.Mackenzie.United States.Scotland,H.Eisaki.Japan.Ibaraki,S.Uchida.Japan.Tokyo,Subir.Sachdev.Australia.Cambridge,Michael J.Lawler.United States.Ithaca,EA.Kim.United States.Ithaca,J C.Samus Davis.United States.Ithaca,M H.Hamidian.United States.Ithaca"
11946,11946,2019,6,"Science (New York, N.Y.)",Organoids-on-a-chip,"Sunghee Estelle.Park.Germany.Philadelphia,Andrei.Georgescu.Germany.Philadelphia,Dongeun.Huh.Germany.Philadelphia"
11947,11947,2019,6,"Science (New York, N.Y.)",Organoids by design,"Takanori.Takebe.United States.Center,James M.Wells.United States.Center"
11948,11948,2019,6,"Science (New York, N.Y.)",Cancer modeling meets human organoid technology,"David.Tuveson.United States.Cold Spring Harbor,Hans.Clevers.None.None"
11949,11949,2019,6,"Science (New York, N.Y.)",Self-organization of stem cells into embryos: A window on early mammalian development,"Marta N.Shahbazi.Australia.Cambridge,Eric D.Siggia.United Kingdom.New York,Magdalena.ZernickaGoetz.Australia.Cambridge"
11950,11950,2019,6,"Science (New York, N.Y.)",Approximating organs,"Beverly A.Purnell.None.None,Marc.Lavine.None.None"
11951,11951,2019,6,"Science (New York, N.Y.)",Science-based wildlife disease response,"Joaqun.Vicente.Spain.Ciudad Real,Marco.Apollonio.Italy.Sassari,Jose A.BlancoAguiar.Spain.Ciudad Real,Tomasz.Borowik.United States.Poland,Francesca.Brivio.Italy.Sassari,Jim.Casaer.Belgium.Forest,Simon.Croft.Australia.York,Gran.Ericsson.None.None,Ezio.Ferroglio.United States.University,Dolores.GavierWiden.Sweden.Uppsala,Christian.Gortzar.Spain.Ciudad Real,Patrick A.Jansen.Netherlands.Wageningen,Oliver.Keuling.United States.University,Rafa.Kowalczyk.United States.Poland,Karolina.Petrovic.United States.Poland,Radim.Plhal.Czechia.Brno,Tomasz.Podgrski.United States.Poland,Marie.Sange.United States.University,Massimo.Scandura.Italy.Sassari,Krzysztof.Schmidt.Italy.Sassari,Graham C.Smith.Australia.York,Ramon.Soriguer.Spain.Ciudad Real,HansHermann.Thulke.Germany.Leipzig,Stefania.Zanet.United States.University,Pelayo.Acevedo.Spain.Ciudad Real"
11952,11952,2019,6,"Science (New York, N.Y.)",China's dams threaten green peafowl,"Wangwang.Tang.Mexico.China,Xiangxi.Wang.Mexico.China,Ming.Yan.Mexico.China,Guangming.Zeng.Mexico.China,Jie.Liang.Mexico.China"
11953,11953,2019,6,"Science (New York, N.Y.)",Ethics of inclusion: Cultivate trust in precision medicine,"Sandra SooJin.Lee.United Kingdom.New York,Stephanie M.Fullerton.United Kingdom.Washington,Aliya.Saperstein.United Kingdom.Stanford,Janet K.Shim.Brazil.California"
11954,11954,2019,6,"Science (New York, N.Y.)",Embryonic neural activity wires the brain,"Alexandre.Tiriac.Australia.Berkeley,Marla B.Feller.Australia.Berkeley"
11955,11955,2019,6,"Science (New York, N.Y.)",Rising methane: A new climate challenge,"Sara E Mikaloff.Fletcher.Australia.Wellington,Hinrich.Schaefer.Australia.Wellington"
11956,11956,2019,6,"Science (New York, N.Y.)",A new narrative for the ocean,"Jane.Lubchenco.None.None,Steven D.Gaines.Philippines.Santa Barbara"
11957,11957,2019,6,"Science (New York, N.Y.)","Response to Comment on ""Designing river flows to improve food security futures in the Lower Mekong Basin""","John L.Sabo.Australia.Tempe,Gordon W.Holtgrieve.United Kingdom.Washington,Albert.Ruhi.Australia.Berkeley,Mauricio E.Arias.United States.Tampa,Peng Bun.Ngor.Lao People's Democratic Republic.Vientiane,Vittoria.Elliott.United States.Arlington,Timo.Rsnen.United States.Finland,So.Nam.Lao People's Democratic Republic.Vientiane"
11958,11958,2019,6,"Science (New York, N.Y.)",Spatiotemporal structure of cell fate decisions in murine neural crest,"Ruslan.Soldatov.South Africa.Boston,Marketa.Kaucka.Austria.Vienna,Maria Eleni.Kastriti.Austria.Vienna,Julian.Petersen.Austria.Vienna,Tatiana.Chontorotzea.None.None,Lukas.Englmaier.Austria.Vienna,Natalia.Akkuratova.None.None,Yunshi.Yang.None.None,Martin.Hring.None.None,Viacheslav.Dyachuk.None.None,Christoph.Bock.Austria.Vienna,Matthias.Farlik.Austria.Vienna,Michael L.Piacentino.Brazil.California,Franck.Boismoreau.Gabon.Paris,Markus M.Hilscher.None.None,Chika.Yokota.None.None,Xiaoyan.Qian.None.None,Mats.Nilsson.None.None,Marianne E.Bronner.Brazil.California,Laura.Croci.Italy.Milan,WenYu.Hsiao.United Kingdom.Worcester,David A.Guertin.United Kingdom.Worcester,JeanFrancois.Brunet.Gabon.Paris,Gian Giacomo.Consalez.Italy.Milan,Patrik.Ernfors.None.None,Kaj.Fried.None.None,Peter V.Kharchenko.South Africa.Boston,Igor.Adameyko.Austria.Vienna"
11959,11959,2019,6,"Science (New York, N.Y.)","Comment on ""Designing river flows to improve food security futures in the Lower Mekong Basin""","John G.Williams.None.None,Peter B.Moyle.Brazil.California,Ashley S.Halls.None.None"
11960,11960,2019,6,"Science (New York, N.Y.)",Eocene Fagaceae from Patagonia and Gondwanan legacy in Asian rainforests,"Peter.Wilf.United States.University Park,Kevin C.Nixon.United States.Liberty,Maria A.Gandolfo.United States.Liberty,N Rubn.Cneo.None.None"
11961,11961,2019,6,"Science (New York, N.Y.)",RNA sequence analysis reveals macroscopic somatic clonal expansion across normal tissues,"Keren.Yizhak.Australia.Cambridge,Franois.Aguet.Australia.Cambridge,Jaegil.Kim.Australia.Cambridge,Julian M.Hess.Australia.Cambridge,Kirsten.Kbler.Australia.Cambridge,Jonna.Grimsby.Australia.Cambridge,Ruslana.Frazer.Australia.Cambridge,Hailei.Zhang.Australia.Cambridge,Nicholas J.Haradhvala.Australia.Cambridge,Daniel.Rosebrock.Australia.Cambridge,Dimitri.Livitz.Australia.Cambridge,Xiao.Li.Australia.Cambridge,Eila.ArichLandkof.Australia.Cambridge,Noam.Shoresh.Australia.Cambridge,Chip.Stewart.Australia.Cambridge,Ayellet V.Segr.Australia.Cambridge,Philip A.Branton.United Kingdom.Bethesda,Paz.Polak.United Kingdom.New York,Kristin G.Ardlie.Australia.Cambridge,Gad.Getz.Australia.Cambridge"
11962,11962,2019,6,"Science (New York, N.Y.)",Prenatal activity from thalamic neurons governs the emergence of functional cortical maps in mice,"Noelia.AntnBolaos.Spain.Sant Joan,Alejandro.SempereFerrndez.Spain.Sant Joan,Teresa.GuillamnVivancos.Spain.Sant Joan,Francisco J.Martini.Spain.Sant Joan,Leticia.PrezSaiz.Spain.Sant Joan,Henrik.Gezelius.Spain.Sant Joan,Anton.Filipchuk.Spain.Sant Joan,Miguel.Valdeolmillos.Spain.Sant Joan,Guillermina.LpezBendito.Spain.Sant Joan"
11963,11963,2019,6,"Science (New York, N.Y.)",Slowdown in Antarctic mass loss from solid Earth and sea-level feedbacks,"E.Larour.Brazil.California,H.Seroussi.Brazil.California,S.Adhikari.Brazil.California,E.Ivins.Brazil.California,L.Caron.Brazil.California,M.Morlighem.United Kingdom.Irvine,N.Schlegel.Brazil.California"
11964,11964,2019,6,"Science (New York, N.Y.)",Probing magnetism in 2D materials at the nanoscale with single-spin microscopy,"L.Thiel.Switzerland.Basel,Z.Wang.Switzerland.Geneva,M A.Tschudin.Switzerland.Basel,D.Rohner.Switzerland.Basel,I.GutirrezLezama.Switzerland.Geneva,N.Ubrig.Switzerland.Geneva,M.Gibertini.Switzerland.Geneva,E.Giannini.Switzerland.Geneva,A F.Morpurgo.Switzerland.Geneva,P.Maletinsky.Switzerland.Basel"
11965,11965,2019,6,Cell stem cell,Human iPSC-Derived Blood-Brain Barrier Chips Enable Disease Modeling and Personalized Medicine Applications,"Gad D.Vatine.Costa Rica.Los Angeles,Riccardo.Barrile.South Africa.Boston,Michael J.Workman.Costa Rica.Los Angeles,Samuel.Sances.Costa Rica.Los Angeles,Bianca K.Barriga.Costa Rica.Los Angeles,Matthew.Rahnama.Costa Rica.Los Angeles,Sonalee.Barthakur.South Africa.Boston,Magdalena.Kasendra.South Africa.Boston,Carolina.Lucchesi.South Africa.Boston,Jordan.Kerns.South Africa.Boston,Norman.Wen.South Africa.Boston,Weston R.Spivia.Costa Rica.Los Angeles,Zhaohui.Chen.Costa Rica.Los Angeles,Jennifer.Van Eyk.Costa Rica.Los Angeles,Clive N.Svendsen.Costa Rica.Los Angeles"
11966,11966,2019,6,Cell stem cell,Design Approaches for Generating Organ Constructs,"Yun.Xia.Singapore.Singapore,Juan Carlos.Izpisua Belmonte.United States.North"
11967,11967,2019,6,Cell stem cell,Engineering Stem Cell Self-organization to Build Better Organoids,"Jonathan A.Brassard.Switzerland.Lausanne,Matthias P.Lutolf.Switzerland.Lausanne"
11968,11968,2019,6,Cell stem cell,Tissue-Engineering the Intestine: The Trials before the Trials,"Hans.Clevers.None.None,Ryan K.Conder.Spain.Canada,Vivian S W.Li.United Kingdom.London,Matthias P.Lutolf.Switzerland.Lausanne,Ludovic.Vallier.Australia.Cambridge,Sarah.Chan.United Kingdom.Edinburgh,Tracy C.Grikscheit.Costa Rica.Los Angeles,Kim B.Jensen.Australia.Denmark,Paolo.De Coppi.United Kingdom.London"
11969,11969,2019,6,Cell stem cell,Breakthrough Moments: Genome Editing and Organoids,"Jatin.Roper.United Kingdom.Durham,mer H.Yilmaz.Australia.Cambridge"
11970,11970,2019,6,Cell stem cell,Breakthrough Moments: Organoid Models of Cancer,"April S.Chan.None.None,Helen H N.Yan.None.None,Suet Yi.Leung.South Africa.Discovery"
11971,11971,2019,6,Cell stem cell,Breakthrough Moments: Yoshiki Sasai's Discoveries in the Third Dimension,"Jessica.Mariani.United States.New Haven,Flora M.Vaccarino.United States.New Haven"
11972,11972,2019,6,Cell stem cell,Dosage Counts: Correcting Trisomy-21-Related Phenotypes in Human Organoids and Xenografts,"William F.Manley.Germany.Philadelphia,Stewart A.Anderson.Germany.Philadelphia"
11973,11973,2019,6,Cell stem cell,Insights from the Third Dimension: Cardiac Organoids Help Identify Regenerative Pathways,"Oren.Caspi.Israel.Haifa,Lior.Gepstein.Israel.Haifa"
11974,11974,2019,6,Cell stem cell,Chipping Away at Blood-Brain-Barrier Modeling,"John J.Jamieson.United States.Baltimore,Sharon.Gerecht.United States.Baltimore"
11975,11975,2019,6,Cell stem cell,SnapShot: Advancing Organoid Technology,"Anh.Nguyen.None.None,Kristin.McAleavey.None.None,Kip.Lyall.None.None"
11976,11976,2019,6,Cell stem cell,"The Mitochondrial Transacylase, Tafazzin, Regulates AML Stemness by Modulating Intracellular Levels of Phospholipids","Ayesh K.Seneviratne.None.None,Mingjing.Xu.None.None,Juan J.Aristizabal Henao.None.None,Val A.Fajardo.None.None,Zhenyue.Hao.None.None,Veronique.Voisin.None.None,G Wei.Xu.None.None,Rose.Hurren.None.None,S.Kim.None.None,Neil.MacLean.None.None,Xiaoming.Wang.None.None,Marcela.Gronda.None.None,Danny.Jeyaraju.None.None,Yulia.Jitkova.None.None,Troy.Ketela.None.None,Michael.Mullokandov.None.None,David.Sharon.None.None,Geethu.Thomas.None.None,Raphal.ChouinardWatkins.None.None,James R.Hawley.None.None,Caitlin.Schafer.None.None,Helen Loo.Yau.None.None,Zaza.Khuchua.None.None,Ahmed.Aman.None.None,Rima.AlAwar.None.None,Atan.Gross.None.None,Steven M.Claypool.None.None,Richard P.Bazinet.None.None,Mathieu.Lupien.None.None,Steven.Chan.None.None,Daniel D.De Carvalho.None.None,Mark D.Minden.None.None,Gary D.Bader.None.None,Ken D.Stark.None.None,Paul.LeBlanc.None.None,Aaron D.Schimmer.None.None"
11977,11977,2019,6,Cell stem cell,Th17 Lymphocytes Induce Neuronal Cell Death in a Human iPSC-Based Model of Parkinson's Disease,"Annika.Sommer.None.None,Franz.Marxreiter.None.None,Florian.Krach.None.None,Tanja.Fadler.None.None,Janina.Grosch.None.None,Michele.Maroni.None.None,Daniela.Graef.None.None,Esther.Eberhardt.None.None,Markus J.Riemenschneider.None.None,Gene W.Yeo.None.None,Zacharias.Kohl.None.None,Wei.Xiang.None.None,Fred H.Gage.None.None,Jrgen.Winkler.None.None,Iryna.Prots.None.None,Beate.Winner.None.None"
